Date,Avg-Dis,Flood event Runoff mm,Daily Runoff,Avg Weekly runoff,Flood magnitude(0-10) mm,rain,tmin,tmax
4/21/2017,1097,0,0.37,2.35,0,0,27.3238,39.706
4/22/2017,889,0,0.3,2.26,0,0.1834,27.3325,40.3537
4/23/2017,825,0,0.27,2.19,0,0,27.4307,40.6844
4/24/2017,897,0,0.3,2.16,0,0,27.2514,39.9098
4/25/2017,857,0,0.29,2.14,0,0,26.475,39.8154
4/26/2017,784,0,0.26,2.08,0,0,26.6572,40.0465
4/27/2017,796,0,0.26,2.05,0,0,27.4509,39.6413
4/28/2017,786,0,0.26,1.94,0,0,26.7461,39.6303
4/29/2017,751,0,0.25,1.9,0,0,26.5261,39.2692
4/30/2017,756,0,0.25,1.87,0,0,25.9006,38.2975
5/1/2017,1535,0,0.51,2.09,0,0.7516,26.2277,37.8013
5/2/2017,1463,0,0.49,2.29,0,0.7082,25.3142,37.3034
5/3/2017,1696,0,0.56,2.59,0,0,26.4316,37.882
5/4/2017,1656,0,0.55,2.88,0,0,26.2093,38.5337
5/5/2017,1809,0,0.6,3.22,0,0,26.5668,39.23
5/6/2017,1749,0,0.58,3.55,0,0,27.577,38.6679
5/7/2017,1859,0,0.62,3.92,0,0,27.1031,36.5754
5/8/2017,1111,0,0.37,3.78,0,1.2836,25.8842,38.7824
5/9/2017,1377,0,0.46,3.75,0,0,26.5556,38.6679
5/10/2017,1082,0,0.36,3.54,0,2.1748,23.5484,36.4134
5/11/2017,923,0,0.31,3.3,0,0,26.069,37.3178
5/12/2017,824,0,0.27,2.97,0,0,26.8225,38.1042
5/13/2017,861,0,0.29,2.68,0,0,26.7005,39.3014
5/14/2017,650,0,0.22,2.27,0,0,27.6985,40.8797
5/15/2017,583,0,0.19,2.1,0,0,27.4085,41.3096
5/16/2017,463,0,0.15,1.79,0,0,28.9286,43.6825
5/17/2017,618,0,0.21,1.64,0,0,29.5911,41.3956
5/18/2017,650,0,0.22,1.55,0,0,29.4072,44.2257
5/19/2017,701,0,0.23,1.51,0,0,29.6455,42.5461
5/20/2017,669,0,0.22,1.44,0,0,29.3361,42.1891
5/21/2017,890,0,0.3,1.52,0,0,28.5003,41.9788
5/22/2017,1279,0,0.43,1.76,0,3.5999,27.7602,41.4585
5/23/2017,3774,0,1.26,2.86,0,0,28.9464,42.1388
5/24/2017,3918,0,1.3,3.96,0,2.4802,29.0207,41.2409
5/25/2017,4024,0,1.34,5.08,0,0,29.1616,40.8379
5/26/2017,4591,0,1.53,6.38,0,0,29.1298,40.902
5/27/2017,5166,0,1.72,7.87,0,14.9897,26.2676,38.5725
5/28/2017,4736,0,1.58,9.15,0,0,27.1842,39.0442
5/29/2017,4556,0,1.52,10.24,0,0,26.9911,41.2418
5/30/2017,2542,0,0.85,9.83,0,0,29.1316,41.2606
5/31/2017,2381,0,0.79,9.32,0,0,29.0315,41.3455
6/1/2017,2630,0,0.88,8.86,0,0,28.5233,40.6416
6/2/2017,2312,0,0.77,8.1,0,0,28.9359,40.4893
6/3/2017,1785,0,0.59,6.97,0,0,28.7183,41.0028
6/4/2017,1824,0,0.61,6,0,0,27.9484,39.734
6/5/2017,2498,0,0.83,5.32,0,0,28.667,41.4761
6/6/2017,2498,0,0.83,5.3,0,19.4416,26.6196,37.8922
6/7/2017,11169,0.55,3.72,8.23,0.1,27.4213,25.305,34.7454
6/8/2017,10017,0.72,3.34,10.69,0.1,8.4178,23.6274,32.9229
6/9/2017,10258,0.97,3.42,13.33,0.2,19.6148,25.5346,35.6978
6/10/2017,10108,1.17,3.37,16.11,0.2,0,26.3619,36.1767
6/11/2017,9919,1.31,3.3,18.8,0.2,0,26.807,35.1959
6/12/2017,9474,0,3.15,21.12,0,0,26.3088,35.0249
6/13/2017,9474,0,3.15,23.45,0,6.0653,26.0589,33.8722
6/14/2017,1992,0,0.66,20.39,0,0.5848,26.7339,35.4039
6/15/2017,1770,0,0.59,17.65,0,0.6836,26.0756,33.0884
6/16/2017,1659,0,0.55,14.78,0,2.5343,24.5722,31.9189
6/17/2017,2178,0,0.73,12.14,0,0.4143,25.0829,35.2776
6/18/2017,2019,0,0.67,9.51,0,0,26.4684,35.774
6/19/2017,1761,0,0.59,6.94,0,48.2306,25.3853,33.4071
6/20/2017,1385,0,0.46,4.25,0,0.4494,26.1137,33.8385
6/21/2017,1761,0,0.59,4.17,0,1.5086,26.1453,35.5966
6/22/2017,1686,0,0.56,4.15,0,0,26.6102,37.3792
6/23/2017,1596,0,0.53,4.12,0,6.4268,25.3631,35.0624
6/24/2017,1439,0,0.48,3.88,0,2.6385,25.2108,35.8833
6/25/2017,1735,0,0.58,3.78,0,4.9642,24.8397,35.0542
6/26/2017,1559,0,0.52,3.72,0,5.0701,25.0985,33.9252
6/27/2017,2146,0,0.71,3.97,0,16.6597,25.1743,35.0369
6/28/2017,1757,0,0.58,3.97,0,24.0975,25.1876,33.0144
6/29/2017,1843,0,0.61,4.02,0,0.1519,25.8673,34.9902
6/30/2017,1531,0,0.51,4,0,0,26.6966,34.7543
7/1/2017,1602,0,0.53,4.05,0,0.4451,25.6628,33.7209
7/2/2017,1339,0,0.45,3.92,0,0,26.1849,35.3986
7/3/2017,1443,0,0.48,3.88,0,0,26.2938,35.7721
7/4/2017,1351,0,0.45,3.62,0,4.8474,25.7593,35.5655
7/5/2017,1353,0,0.45,3.48,0,0,26.903,36.6668
7/6/2017,1497,0,0.5,3.37,0,0,26.6746,34.1173
7/7/2017,1940,0,0.65,3.5,0,1.0772,24.0507,32.5294
7/8/2017,1996,0,0.66,3.64,0,0.3745,24.032,34.2493
7/9/2017,2245,0,0.75,3.94,0,0,26.1519,34.269
7/10/2017,2178,0,0.73,4.18,0,0,26.0138,36.1108
7/11/2017,1684,0,0.56,4.29,0,19.8683,25.7614,33.3054
7/12/2017,1952,0,0.65,4.49,0,0.893,25.0309,33.4879
7/13/2017,1699,0,0.57,4.56,0,23.4852,25.0707,31.5018
7/14/2017,1222,0,0.41,4.32,0,10.2731,23.8622,31.1663
7/15/2017,1459,0,0.49,4.14,0,18.4155,24.2966,32.0541
7/16/2017,1629,0,0.54,3.94,0,1.0805,24.4214,31.3426
7/17/2017,2292,0,0.76,3.97,0,16.2118,24.5741,29.2513
7/18/2017,3076,0,1.02,4.44,0,71.9629,23.7335,28.3427
7/19/2017,3096,0,1.03,4.82,0,12.4379,24.0946,32.7635
7/20/2017,4417,0,1.47,5.72,0,13.1215,25.4234,33.3667
7/21/2017,5215,0,1.74,7.05,0,0,25.6868,35.066
7/22/2017,5996,0,2,8.56,0,0,25.9976,35.5579
7/23/2017,6224,0,2.07,10.09,0,0,26.3159,35.7529
7/24/2017,5500,0,1.83,11.16,0,3.3559,26.1575,35.3113
7/25/2017,5473,0,1.82,11.96,0,1.1236,26.0046,35.8609
7/26/2017,4906,0,1.63,12.56,0,0,26.7224,36.2357
7/27/2017,4138,0,1.38,12.47,0,1.5103,26.3588,35.958
7/28/2017,4044,0,1.35,12.08,0,3.1495,25.8369,35.675
7/29/2017,3810,0,1.27,11.35,0,21.3307,25.1174,34.48
7/30/2017,3576,0,1.19,10.47,0,0,26.3489,35.9033
7/31/2017,4008,0,1.33,9.97,0,0,26.0307,35.8594
8/1/2017,3416,0,1.14,9.29,0,0,25.8538,36.0193
8/2/2017,3812,0,1.27,8.93,0,14.0484,25.8404,34.3162
8/3/2017,3487,0,1.16,8.71,0,0,26.0221,35.5521
8/4/2017,2950,0,0.98,8.34,0,0,26.5647,35.0227
8/5/2017,2585,0,0.86,7.94,0,5.015,25.9197,33.2539
8/6/2017,2426,0,0.81,7.55,0,9.7121,25.609,35.5536
8/7/2017,2372,0,0.79,7.01,0,6.6282,25.8519,35.1363
8/8/2017,2193,0,0.73,6.6,0,1.816,25.2033,32.9915
8/9/2017,1507,0,0.5,5.83,0,1.327,24.7608,29.8215
8/10/2017,1661,0,0.55,5.23,0,0,24.3263,33.7496
8/11/2017,1806,0,0.6,4.84,0,6.0198,25.228,33.9137
8/12/2017,1691,0,0.56,4.55,0,0.3745,25.3799,32.2511
8/13/2017,1447,0,0.48,4.22,0,0.3745,25.1894,30.2647
8/14/2017,1342,0,0.45,3.88,0,4.069,24.0761,32.9896
8/15/2017,2159,0,0.72,3.87,0,0,24.7664,34.7245
8/16/2017,2701,0,0.9,4.26,0,1.0705,25.3159,34.378
8/17/2017,2869,0,0.96,4.67,0,4.1913,25.3549,32.2952
8/18/2017,2969,0,0.99,5.05,0,17.2816,24.8555,28.6849
8/19/2017,2916,0,0.97,5.46,0,37.4414,24.1529,28.4399
8/20/2017,3843,0,1.28,6.26,0,3.8474,23.9154,30.5241
8/21/2017,4403,0,1.47,7.28,0,0.5618,24.1536,33.4524
8/22/2017,3667,0,1.22,7.78,0,0,25.1653,34.5899
8/23/2017,3551,0,1.18,8.06,0,10.2161,25.2671,34.6798
8/24/2017,3475,0,1.16,8.27,0,0.8562,25.7633,32.2538
8/25/2017,3209,0,1.07,8.35,0,17.8528,24.1626,29.3074
8/26/2017,3360,0,1.12,8.49,0,2.3736,24.392,32.0355
8/27/2017,2932,0,0.98,8.19,0,0.9253,24.8824,30.8728
8/28/2017,2645,0,0.88,7.6,0,18.7035,24.6056,30.1746
8/29/2017,2768,0,0.92,7.31,0,10.6639,24.2586,31.6531
8/30/2017,3074,0,1.02,7.15,0,7.521,24.6075,34.2383
8/31/2017,3177,0,1.06,7.05,0,0.1519,25.6276,34.6002
9/1/2017,3490,0,1.16,7.14,0,0,26.0957,35.0295
9/2/2017,3355,0,1.12,7.14,0,0,26.2259,34.2711
9/3/2017,3276,0,1.09,7.25,0,0.5938,25.4934,35.7261
9/4/2017,3005,0,1,7.37,0,3.4115,25.3626,35.0587
9/5/2017,2935,0,0.98,7.43,0,4.6817,25.8509,33.5243
9/6/2017,2679,0,0.89,7.3,0,5.9187,24.8994,31.7754
9/7/2017,2438,0,0.81,7.05,0,20.7318,25.0682,33.8468
9/8/2017,2556,0,0.85,6.74,0,0.3745,25.7418,34.0564
9/9/2017,2696,0,0.9,6.52,0,0,25.9332,34.7149
9/10/2017,2551,0,0.85,6.28,0,0.1243,26.1526,34.0745
9/11/2017,2480,0,0.83,6.11,0,1.4534,26.1642,34.1093
9/12/2017,2619,0,0.87,6,0,0,25.8688,34.9496
9/13/2017,2676,0,0.89,6,0,1.93,26.1192,34.8411
9/14/2017,3078,0,1.02,6.21,0,1.4086,25.3338,33.4184
9/15/2017,3395,0,1.13,6.49,0,18.4056,24.1449,32.5703
9/16/2017,3563,0,1.19,6.78,0,2.0991,24.7644,33.7292
9/17/2017,3805,0,1.27,7.2,0,0,24.3355,30.9217
9/18/2017,4030,0,1.34,7.71,0,4.9987,23.8067,30.939
9/19/2017,3867,0,1.29,8.13,0,0,24.8066,33.035
9/20/2017,3839,0,1.28,8.52,0,0,24.8407,31.8249
9/21/2017,3634,0,1.21,8.7,0,0,24.8331,32.7644
9/22/2017,3341,0,1.11,8.68,0,0,25.1855,33.1147
9/23/2017,3045,0,1.01,8.51,0,0,25.6274,34.4078
9/24/2017,2830,0,0.94,8.19,0,0,24.9986,34.6217
9/25/2017,2640,0,0.88,7.72,0,2.921,25.3807,31.9091
9/26/2017,2597,0,0.86,7.3,0,8.6183,23.9435,32.8009
9/27/2017,3840,0,1.28,7.3,0,3.8817,24.6541,32.7405
9/28/2017,3920,0,1.31,7.4,0,6.5637,23.9826,31.8577
9/29/2017,4564,0,1.52,7.8,0,1.2519,24.6591,31.1968
9/30/2017,4571,0,1.52,8.31,0,2.1406,24.3031,32.5903
10/1/2017,4781,0,1.59,8.96,0,1.0862,25.4152,33.1033
10/2/2017,4788,0,1.59,9.68,0,0.3314,24.3088,33.1191
10/3/2017,4724,0,1.57,10.39,0,6.7387,24.5979,32.6735
10/4/2017,3731,0,1.24,10.35,0,0.3591,25.0058,31.3864
10/5/2017,3765,0,1.25,10.3,0,1.3396,23.9602,31.0904
10/6/2017,3649,0,1.22,9.99,0,1.8506,24.6607,32.6324
10/7/2017,4142,0,1.38,9.85,0,3.1487,24.9605,32.4796
10/8/2017,4415,0,1.47,9.73,0,15.0379,24.9312,32.5181
10/9/2017,4514,0,1.5,9.64,0,2.9986,25.1826,32.6571
10/10/2017,4750,0,1.58,9.64,0,0,24.4244,32.3911
10/11/2017,4664,0,1.55,9.96,0,0,25.8309,33.5588
10/12/2017,4764,0,1.59,10.29,0,0,25.5854,33.2073
10/13/2017,4278,0,1.42,10.5,0,0,25.1976,33.0605
10/14/2017,3677,0,1.22,10.34,0,2.809,25.7893,33.4563
10/15/2017,3784,0,1.26,10.13,0,1.8296,25.336,33.7006
10/16/2017,3620,0,1.21,9.83,0,7.8551,24.5856,32.7295
10/17/2017,3424,0,1.14,9.39,0,0,24.1156,34.5939
10/18/2017,3871,0,1.29,9.13,0,0,23.7526,32.9525
10/19/2017,3377,0,1.12,8.67,0,0,22.7509,32.2384
10/20/2017,3881,0,1.29,8.54,0,0,24.2433,34.026
10/21/2017,4305,0,1.43,8.74,0,0,23.6057,34.1865
10/22/2017,3921,0,1.31,8.79,0,0,24.5765,34.467
10/23/2017,4812,0,1.6,9.19,0,0,25.4372,34.8844
10/24/2017,4624,0,1.54,9.59,0,0,24.6513,33.6986
10/25/2017,4186,0,1.39,9.69,0,2.0225,24.4564,33.6114
10/26/2017,4860,0,1.62,10.19,0,0,23.8882,33.2633
10/27/2017,4324,0,1.44,10.33,0,0,23.0035,33.4434
10/28/2017,4417,0,1.47,10.37,0,0,23.8188,33.5701
10/29/2017,4733,0,1.58,10.64,0,0,22.795,32.8036
10/30/2017,3932,0,1.31,10.35,0,0,22.2515,32.1257
10/31/2017,4341,0,1.45,10.25,0,0,21.4877,31.8611
11/1/2017,3813,0,1.27,10.13,0,0,20.9834,31.456
11/2/2017,3509,0,1.17,9.68,0,0,20.4166,31.2511
11/3/2017,3568,0,1.19,9.43,0,0,20.604,31.5169
11/4/2017,3333,0,1.11,9.07,0,0,20.5999,30.8372
11/5/2017,2832,0,0.94,8.43,0,0,22.4242,31.8107
11/6/2017,3093,0,1.03,8.15,0,0,22.1866,32.4716
11/7/2017,2623,0,0.87,7.58,0,0,21.3418,32.6569
11/8/2017,3646,0,1.21,7.53,0,0,21.6503,32.8174
11/9/2017,4033,0,1.34,7.7,0,0,21.0132,32.5852
11/10/2017,3655,0,1.22,7.73,0,0,20.5599,32.4874
11/11/2017,4104,0,1.37,7.99,0,0,19.9505,31.5019
11/12/2017,4138,0,1.38,8.42,0,0,19.5403,31.2919
11/13/2017,4361,0,1.45,8.84,0,0,21.2456,32.2289
11/14/2017,4401,0,1.47,9.44,0,0.7335,22.2964,31.4397
11/15/2017,4088,0,1.36,9.58,0,1.8336,23.0217,34.5497
11/16/2017,3591,0,1.2,9.44,0,0,22.2821,33.7169
11/17/2017,3582,0,1.19,9.41,0,0,22.7434,33.1222
11/18/2017,3014,0,1,9.05,0,20.5369,22.7742,32.7618
11/19/2017,3015,0,1,8.67,0,0,23.4171,32.8916
11/20/2017,3015,0,1,8.23,0,0,23.1679,33.6496
11/21/2017,2762,0,0.92,7.68,0,0,23.16,33.3817
11/22/2017,2497,0,0.83,7.15,0,0,22.8582,33.4189
11/23/2017,2290,0,0.76,6.72,0,0,22.672,33.6588
11/24/2017,2539,0,0.85,6.37,0,0,23.6502,32.8696
11/25/2017,2687,0,0.89,6.26,0,0,21.5585,31.2216
11/26/2017,2068,0,0.69,5.95,0,0,19.6429,31.8144
11/27/2017,2437,0,0.81,5.75,0,0,19.0996,32.3387
11/28/2017,2498,0,0.83,5.67,0,0,18.4697,32.2686
11/29/2017,2498,0,0.83,5.67,0,0,18.9272,31.3957
11/30/2017,2237,0,0.74,5.65,0,0,19.0735,30.6816
12/1/2017,2220,0,0.74,5.54,0,0,20.1816,30.7278
12/2/2017,2132,0,0.71,5.36,0,0,19.1896,30.45
12/3/2017,2284,0,0.76,5.43,0,0,18.8723,31.1099
12/4/2017,2105,0,0.7,5.32,0,0,18.5146,30.4676
12/5/2017,1835,0,0.61,5.1,0,0,19.3436,29.8562
12/6/2017,1709,0,0.57,4.84,0,0,19.656,31.1389
12/7/2017,1921,0,0.64,4.73,0,0,19.0077,31.7526
12/8/2017,1897,0,0.63,4.62,0,0,18.1978,33.1523
12/9/2017,1822,0,0.61,4.52,0,0,18.8283,33.3584
12/10/2017,1950,0,0.65,4.41,0,0,18.1054,32.5667
12/11/2017,1988,0,0.66,4.37,0,0,17.2332,32.6141
12/12/2017,2009,0,0.67,4.43,0,0,18.3242,32.2565
12/13/2017,2337,0,0.78,4.64,0,0,19.6057,32.1648
12/14/2017,2104,0,0.7,4.7,0,0,20.1146,32.2823
12/15/2017,2130,0,0.71,4.78,0,0,20.1898,31.4622
12/16/2017,1927,0,0.64,4.81,0,0,18.6465,31.5411
12/17/2017,1833,0,0.61,4.77,0,0,18.3612,31.2902
12/18/2017,1772,0,0.59,4.7,0,0,18.1071,31.039
12/19/2017,1502,0,0.5,4.53,0,0,17.2028,30.023
12/20/2017,1451,0,0.48,4.24,0,0,15.8566,30.4233
12/21/2017,1391,0,0.46,4,0,0,16.0133,30.7036
12/22/2017,1489,0,0.5,3.78,0,0,17.2487,31.1206
12/23/2017,1521,0,0.51,3.65,0,0,17.3645,30.9723
12/24/2017,1393,0,0.46,3.5,0,0,17.7064,30.7187
12/25/2017,1231,0,0.41,3.32,0,0,17.526,30.9008
12/26/2017,1529,0,0.51,3.33,0,0,17.7707,31.151
12/27/2017,1579,0,0.53,3.37,0,0,16.6642,30.4375
12/28/2017,1592,0,0.53,3.44,0,0,15.5771,30.4845
12/29/2017,1684,0,0.56,3.51,0,0,15.7375,30.7127
12/30/2017,1608,0,0.54,3.54,0,0,16.4632,30.6546
12/31/2017,1822,0,0.61,3.68,0,0,16.6692,31.4396
1/1/2018,1737,0,0.58,3.85,0,0,18.5771,31.7702
1/2/2018,1709,0,0.57,3.91,0,0,18.6679,31.1953
1/3/2018,1604,0,0.53,3.91,0,0,18.9198,30.828
1/4/2018,1636,0,0.54,3.93,0,0,17.3684,30.7174
1/5/2018,1480,0,0.49,3.86,0,0,16.6621,29.9612
1/6/2018,1330,0,0.44,3.77,0,0,16.0005,30.1336
1/7/2018,1223,0,0.41,3.57,0,0,16.4216,30.337
1/8/2018,1094,0,0.36,3.36,0,0,16.9793,29.5007
1/9/2018,1136,0,0.38,3.16,0,0,17.1935,29.3229
1/10/2018,1040,0,0.35,2.98,0,0,17.5746,30.4828
1/11/2018,1275,0,0.42,2.86,0,0,18.6714,31.7958
1/12/2018,1322,0,0.44,2.8,0,0,19.4277,32.8839
1/13/2018,1361,0,0.45,2.81,0,0,19.108,32.5688
1/14/2018,1279,0,0.43,2.83,0,0,19.8167,31.8755
1/15/2018,1435,0,0.48,2.95,0,0,20.0021,31.8366
1/16/2018,1468,0,0.49,3.06,0,0,19.7633,31.9856
1/17/2018,1474,0,0.49,3.2,0,0,18.821,31.505
1/18/2018,1341,0,0.45,3.22,0,0,18.0574,31.5201
1/19/2018,1462,0,0.49,3.27,0,0,17.1798,31.2467
1/20/2018,1376,0,0.46,3.27,0,0,16.8718,30.9484
1/21/2018,1710,0,0.57,3.42,0,0,17.0589,30.671
1/22/2018,1785,0,0.59,3.53,0,0,16.8532,30.5327
1/23/2018,1867,0,0.62,3.67,0,0,17.5702,30.7705
1/24/2018,1801,0,0.6,3.78,0,0,17.8585,31.4795
1/25/2018,1734,0,0.58,3.91,0,0,18.3336,31.9098
1/26/2018,1614,0,0.54,3.96,0,0,17.785,31.2451
1/27/2018,1666,0,0.55,4.05,0,0,17.8461,30.9475
1/28/2018,1551,0,0.52,4,0,0,18.3358,31.0463
1/29/2018,1409,0,0.47,3.88,0,0,18.3374,31.0533
1/30/2018,1363,0,0.45,3.71,0,0,17.4545,31.2363
1/31/2018,1405,0,0.47,3.58,0,0,16.2076,32.7139
2/1/2018,1549,0,0.52,3.52,0,0,15.7293,33.1291
2/2/2018,1546,0,0.51,3.49,0,0,15.6212,33.3981
2/3/2018,1630,0,0.54,3.48,0,0,16.75,32.3197
2/4/2018,1750,0,0.58,3.55,0,0,16.1404,31.6649
2/5/2018,1605,0,0.53,3.61,0,0,16.8525,31.492
2/6/2018,1647,0,0.55,3.71,0,0,17.4672,31.4039
2/7/2018,1555,0,0.52,3.76,0,0,18.9209,30.8674
2/8/2018,1327,0,0.44,3.68,0,0,19.994,33.6048
2/9/2018,1326,0,0.44,3.61,0,0,20.4333,32.7178
2/10/2018,1347,0,0.45,3.52,0,0,21.4789,31.6742
2/11/2018,1024,0,0.34,3.27,0,0,21.6183,30.881
2/12/2018,1283,0,0.43,3.17,0,0,21.8197,31.2853
2/13/2018,1058,0,0.35,2.97,0,0,21.2589,31.2938
2/14/2018,866,0,0.29,2.74,0,0,20.1267,31.5192
2/15/2018,950,0,0.32,2.62,0,0,19.2054,32.3654
2/16/2018,691,0,0.23,2.4,0,0,19.0583,32.6211
2/17/2018,785,0,0.26,2.22,0,0,19.2517,32.8101
2/18/2018,990,0,0.33,2.21,0,0,19.246,33.0719
2/19/2018,1028,0,0.34,2.12,0,0,20.7623,32.6066
2/20/2018,1205,0,0.4,2.17,0,0,21.0386,32.7308
2/21/2018,1214,0,0.4,2.29,0,0,20.8405,32.9506
2/22/2018,1323,0,0.44,2.41,0,0,20.3922,34.0605
2/23/2018,1288,0,0.43,2.61,0,0,20.4563,33.2389
2/24/2018,1346,0,0.45,2.8,0,0,19.8392,33.4363
2/25/2018,1138,0,0.38,2.84,0,0,17.9398,34.2034
2/26/2018,1119,0,0.37,2.87,0,0,18.2844,35.6373
2/27/2018,1085,0,0.36,2.84,0,0,19.4815,35.617
2/28/2018,1590,0,0.53,2.96,0,0,20.2224,35.634
3/1/2018,1765,0,0.59,3.11,0,0,20.6381,35.7164
3/2/2018,1852,0,0.62,3.29,0,0,20.6097,36.3008
3/3/2018,2066,0,0.69,3.53,0,0,21.041,36.363
3/4/2018,2197,0,0.73,3.89,0,0,20.6042,36.0592
3/5/2018,2167,0,0.72,4.24,0,0,21.05,35.6439
3/6/2018,2287,0,0.76,4.64,0,0,20.4604,34.8795
3/7/2018,1986,0,0.66,4.77,0,0,20.6147,34.7575
3/8/2018,1870,0,0.62,4.8,0,0,20.4826,34.713
3/9/2018,1619,0,0.54,4.73,0,0,21.1105,34.4207
3/10/2018,1503,0,0.5,4.54,0,0,22.1496,35.4035
3/11/2018,1510,0,0.5,4.31,0,0,22.8143,34.3193
3/12/2018,1430,0,0.48,4.06,0,0,22.5507,34.2207
3/13/2018,1351,0,0.45,3.75,0,0,22.186,35.6211
3/14/2018,1377,0,0.46,3.55,0,0,22.3603,35.5049
3/15/2018,1251,0,0.42,3.34,0,0,23.9309,34.572
3/16/2018,1770,0,0.59,3.39,0,0,24.3229,32.8389
3/17/2018,1547,0,0.52,3.41,0,6.0159,21.9502,31.7783
3/18/2018,1436,0,0.48,3.38,0,0,21.9969,33.9753
3/19/2018,1477,0,0.49,3.4,0,0,22.3123,35.0034
3/20/2018,1383,0,0.46,3.41,0,0,22.5549,35.0577
3/21/2018,1425,0,0.47,3.43,0,0,24.0106,35.8712
3/22/2018,1432,0,0.48,3.49,0,0,24.1769,36.4137
3/23/2018,1320,0,0.44,3.34,0,0,24.2652,37.1122
3/24/2018,1384,0,0.46,3.28,0,0,24.6412,36.1647
3/25/2018,1376,0,0.46,3.26,0,0,24.8654,34.2925
3/26/2018,1533,0,0.51,3.28,0,0,24.1849,35.416
3/27/2018,1317,0,0.44,3.26,0,0,23.8059,36.0991
3/28/2018,1325,0,0.44,3.23,0,0,24.2594,36.8366
3/29/2018,1406,0,0.47,3.22,0,0,25.1526,37.0223
3/30/2018,1500,0,0.5,3.28,0,0,25.8288,36.9168
3/31/2018,1543,0,0.51,3.33,0,0,25.1562,36.2212
4/1/2018,1688,0,0.56,3.43,0,0,25.3265,35.9435
4/2/2018,1594,0,0.53,3.45,0,7.3666,24.0437,33.9411
4/3/2018,1477,0,0.49,3.51,0,0,24.3879,35.8319
4/4/2018,1475,0,0.49,3.56,0,0,24.1421,35.5569
4/5/2018,1271,0,0.42,3.51,0,0,23.883,35.41
4/6/2018,1139,0,0.38,3.39,0,0,24.6635,35.1482
4/7/2018,1077,0,0.36,3.24,0,0,23.501,36.1698
4/8/2018,944,0,0.31,2.99,0,0,22.6036,33.3826
4/9/2018,825,0,0.27,2.73,0,0,22.8728,34.6448
4/10/2018,804,0,0.27,2.51,0,0,23.6974,34.871
4/11/2018,993,0,0.33,2.35,0,0,24.3936,35.6158
4/12/2018,978,0,0.33,2.25,0,0,24.9595,36.2405
4/13/2018,961,0,0.32,2.19,0,0,25.6276,36.4381
4/14/2018,804,0,0.27,2.1,0,0,26.5229,36.7516
4/15/2018,680,0,0.23,2.01,0,0,26.5679,35.6167
4/16/2018,575,0,0.19,1.93,0,0,26.4196,37.4037
4/17/2018,775,0,0.26,1.92,0,0,26.775,37.9471
4/18/2018,494,0,0.16,1.75,0,0,27.1721,38.5572
4/19/2018,399,0,0.13,1.56,0,0,26.8968,39.1391
4/20/2018,370,0,0.12,1.36,0,0,27.8723,38.8729
4/21/2018,417,0,0.14,1.24,0,0,27.775,38.8219
4/22/2018,464,0,0.15,1.16,0,0,27.7626,38.5404
4/23/2018,442,0,0.15,1.12,0,0,27.9746,38.4796
4/24/2018,192,0,0.06,0.92,0,0,27.4462,38.7398
4/25/2018,140,0,0.05,0.81,0,0,26.1135,38.404
4/26/2018,77,0,0.03,0.7,0,0,26.8675,38.2985
4/27/2018,83,0,0.03,0.6,0,0,26.9206,38.317
4/28/2018,0,0,0,0.47,0,0,26.6179,37.9617
4/29/2018,0,0,0,0.31,0,0,26.9123,38.1469
4/30/2018,0,0,0,0.16,0,0,27.4413,39.4848
5/1/2018,0,0,0,0.1,0,0,28.1451,39.7613
5/2/2018,0,0,0,0.05,0,1.9253,26.442,38.5272
5/3/2018,632,0,0.21,0.24,0,0.5501,27.4424,35.9643
5/4/2018,931,0,0.31,0.52,0,14.436,22.8779,35.4126
5/5/2018,1080,0,0.36,0.88,0,0,26.2813,37.3771
5/6/2018,1540,0,0.51,1.39,0,0,27.5041,38.2503
5/7/2018,1678,0,0.56,1.95,0,0,27.327,39.4812
5/8/2018,1660,0,0.55,2.5,0,0,28.1589,39.728
5/9/2018,1730,0,0.58,3.08,0,0,28.1277,38.3913
5/10/2018,1405,0,0.47,3.34,0,0,28.0542,38.3247
5/11/2018,1253,0,0.42,3.44,0,0,27.4827,39.2386
5/12/2018,1087,0,0.36,3.45,0,0,27.7023,39.3226
5/13/2018,1039,0,0.35,3.28,0,0,26.7784,38.5328
5/14/2018,1224,0,0.41,3.13,0,0,26.5072,37.3449
5/15/2018,1170,0,0.39,2.97,0,10.5139,24.5308,36.0776
5/16/2018,978,0,0.33,2.72,0,0,26.4144,38.0161
5/17/2018,992,0,0.33,2.58,0,0,27.215,38.673
5/18/2018,924,0,0.31,2.47,0,0,26.8269,38.9749
5/19/2018,1189,0,0.4,2.5,0,0,28.0742,40.3542
5/20/2018,1022,0,0.34,2.5,0,0,28.4854,39.3097
5/21/2018,551,0,0.18,2.27,0,0,28.0809,39.2105
5/22/2018,462,0,0.15,2.04,0,0,28.7268,38.876
5/23/2018,615,0,0.2,1.92,0,0,28.1092,38.505
5/24/2018,690,0,0.23,1.82,0,9.1801,27.9475,38.6498
5/25/2018,662,0,0.22,1.73,0,0,27.7223,37.9202
5/26/2018,680,0,0.23,1.56,0,0,28.0441,38.1269
5/27/2018,708,0,0.24,1.45,0,0,27.5695,38.6491
5/28/2018,728,0,0.24,1.51,0,0,28.9276,39.0803
5/29/2018,987,0,0.33,1.69,0,0,28.4051,41.6896
